feature,category,mean_pd,mean_healthy,median_pd,median_healthy,mannwhitney_u,p_mannwhitney,welch_t,p_welch,cohens_d,abs_cohens_d,cliffs_delta,abs_cliffs_delta,q_mannwhitney,q_welch,subject_level_std,subject_level_unique_count,subject_level_missing_count,is_constant,is_near_constant,q_mannwhitney_scientific,q_welch_scientific
det_TKEO_std_2_coef,Other,340.10318638120566,491.4989290572917,0.6934333333333333,0.532845,6497.0,0.34007645032869394,-0.4135830378173433,0.6804090255800528,-0.08397906350655876,0.08397906350655876,0.07995345744680851,0.07995345744680851,0.4319890044715842,0.7859717161846385,1796.8203224503177,252,0,False,False,4.320e-01,7.860e-01
tqwt_maxValue_dec_31,TQWT,0.11518632978723405,0.14282825833333335,0.06791316666666666,0.0669747,5536.0,0.3410824029759414,-1.189246908451027,0.23769269013257394,-0.20615086656006676,0.20615086656006676,-0.0797872340425532,0.0797872340425532,0.4325362007384619,0.3625657261251432,0.1340936665452359,252,0,False,False,4.325e-01,3.626e-01
tqwt_TKEO_std_dec_31,TQWT,0.0057267934840425526,0.013996174531249997,0.0008730516666666665,0.0008233016666666667,5538.0,0.34310001768808174,-1.5331428788494654,0.1299227738344596,-0.3405491727231262,0.3405491727231262,-0.07945478723404255,0.07945478723404255,0.43363229126292013,0.22255563991688754,0.024452318455010245,252,0,False,False,4.336e-01,2.226e-01
tqwt_maxValue_dec_25,TQWT,0.6716270585106383,0.5995169739583334,0.5103800000000001,0.47383,6494.0,0.34310001768808174,0.9864135745717619,0.32593882769493543,0.13634088744737582,0.13634088744737582,0.07945478723404255,0.07945478723404255,0.43363229126292013,0.46744799788467434,0.5277268211376133,252,0,False,False,4.336e-01,4.674e-01
tqwt_skewnessValue_dec_11,TQWT,-0.008367222145390076,0.013111406354166667,0.00018515000000000024,0.0021234666666666664,5542.0,0.3471580736044044,-1.766953894472434,0.07883700526619591,-0.1987326627050966,0.1987326627050966,-0.07878989361702128,0.07878989361702128,0.4380249519303895,0.14638377274118353,0.10805348853098264,252,0,False,False,4.380e-01,1.464e-01
tqwt_energy_dec_19,TQWT,0.08449673652482269,0.08445281822916667,0.06451983333333333,0.050448,6487.0,0.35022157490303407,0.004126247971276428,0.9967161280268951,0.0006372018091626079,0.0006372018091626079,0.07829122340425532,0.07829122340425532,0.4409639382446002,0.9980433132839216,0.06864963438808644,252,0,False,False,4.410e-01,9.980e-01
det_TKEO_std_7_coef,Other,2165.330677180851,1675.014123125,45.705133333333336,33.64181666666667,6486.0,0.3512465412347281,0.40611605378784016,0.6851103236488237,0.0455649872757482,0.0455649872757482,0.078125,0.078125,0.4409639382446002,0.7889785044164095,10720.156409372325,252,0,False,False,4.410e-01,7.890e-01
tqwt_medianValue_dec_14,TQWT,2.7695844946808543e-05,-3.0830156250000014e-05,1.173333333333333e-06,-2.0021666666666665e-05,6486.0,0.3512465412347281,0.5459868133401633,0.5865579759555963,0.09672753788980078,0.09672753788980078,0.078125,0.078125,0.4409639382446002,0.7235684878435549,0.0006031927655959487,252,0,False,False,4.410e-01,7.236e-01
tqwt_minValue_dec_25,TQWT,-0.6717550372340425,-0.6003973229166667,-0.514445,-0.47068333333333334,5549.0,0.35433274039958496,-0.9759794970667667,0.3310659016454967,-0.13504856314222055,0.13504856314222055,-0.07762632978723404,0.07762632978723404,0.44409703463414646,0.4715181023435862,0.5272004200418894,251,0,False,False,4.441e-01,4.715e-01
tqwt_maxValue_dec_22,TQWT,0.39080809042553194,0.41157775520833334,0.38135833333333335,0.3739216666666667,5554.0,0.35951458001675773,-0.6457280578903789,0.519646276859661,-0.08717099755934167,0.08717099755934167,-0.07679521276595745,0.07679521276595745,0.44984187050349717,0.6645816329905869,0.23748824109273264,252,0,False,False,4.498e-01,6.646e-01
mean_4th_delta_delta,Delta / Delta-delta,4.792799468085106e-05,2.1740677083333365e-06,3.284333333333333e-05,-1.4878333333333346e-05,6471.0,0.3668484670510891,1.3103409020039265,0.1921130954537023,0.16340004674577985,0.16340004674577985,0.0756316489361702,0.0756316489361702,0.4582558923960448,0.3071562729960893,0.00027960851615760113,251,0,False,False,4.583e-01,3.072e-01
tqwt_skewnessValue_dec_8,TQWT,0.0010256490602836208,-0.0001914531249999982,2.3208333333333337e-17,-2.2999999999999998e-17,6468.0,0.37002003956348806,0.5412444853339886,0.5888615885109781,0.05595329912196593,0.05595329912196593,0.07513297872340426,0.07513297872340426,0.4614511936181476,0.7235684878435549,0.021672094071865215,252,0,False,False,4.615e-01,7.236e-01
tqwt_TKEO_mean_dec_1,TQWT,6.774904443617022e-06,8.878822916666666e-06,1.8883333333333332e-06,1.809e-06,5566.5,0.37267537542373474,-0.6830710482618938,0.4964981365144199,-0.12158474978701538,0.12158474978701538,-0.07471742021276596,0.07471742021276596,0.4639931826467691,0.6404229822621677,1.7259640328283468e-05,246,0,False,False,4.640e-01,6.404e-01
mean_1st_delta_delta,Delta / Delta-delta,1.781082624113475e-05,-2.6442812500000015e-05,3.553166666666665e-05,-1.701500000000002e-05,6459.0,0.3796362715313403,0.7082383488147177,0.48023547993078547,0.0996698350128359,0.0996698350128359,0.07363696808510638,0.07363696808510638,0.47187847304391384,0.6269740987985255,0.0004426562222116955,252,0,False,False,4.719e-01,6.270e-01
tqwt_entropy_shannon_dec_31,TQWT,3.8646886984042554,5.6936383109375,0.8506049999999999,0.8698583333333333,5579.0,0.38613166795112075,-1.1686947898245392,0.2460984768924063,-0.21783790704239722,0.21783790704239722,-0.07263962765957446,0.07263962765957446,0.4791600896027109,0.3716185835805011,8.400345043325258,252,0,False,False,4.792e-01,3.716e-01
tqwt_entropy_shannon_dec_30,TQWT,2.9327755875886528,6.026717909895833,0.7956799999999999,0.9183766666666666,5581.0,0.38831179082367917,-1.7511024437980256,0.08252122077250731,-0.2423690761581255,0.2423690761581255,-0.07230718085106383,0.07230718085106383,0.48028037286086633,0.15247164132905527,12.78578321562163,252,0,False,False,4.803e-01,1.525e-01
tqwt_medianValue_dec_7,TQWT,1.1763792907801416e-06,-4.5545312500000034e-07,1.5949999999999997e-07,2.333333333333325e-08,6451.0,0.38831179082367917,0.6896385025361274,0.4924066685871456,0.12433554813489271,0.12433554813489271,0.07230718085106383,0.07230718085106383,0.48028037286086633,0.6395333588558436,1.3091522495184385e-05,252,0,False,False,4.803e-01,6.395e-01
tqwt_meanValue_dec_29,TQWT,1.5146790780141843e-20,-3.868683854166667e-20,4.730000000000001e-21,-1.600000000000003e-21,6449.5,0.38995170408995994,0.874193801051783,0.3830690052485299,0.09669903925005986,0.09669903925005986,0.07205784574468085,0.07205784574468085,0.48151671835082077,0.5218621230922001,5.549944984614855e-19,251,0,False,True,4.815e-01,5.219e-01
tqwt_meanValue_dec_33,TQWT,5.245390070921985e-21,-2.2391666666666667e-19,-4.333333333333357e-23,-1.638333333333333e-20,6447.5,0.39214491319443756,1.2400101289921621,0.21948882925492738,0.2986092348526173,0.2986092348526173,0.0717253989361702,0.0717253989361702,0.48343110610199513,0.3410239661150938,7.708608707785723e-19,251,0,False,True,4.834e-01,3.410e-01
tqwt_skewnessValue_dec_5,TQWT,0.001805406826239319,0.002014658697916089,-1.742e-17,8.145166666666666e-16,5587.0,0.3948970101862098,-0.039840417406573916,0.9682553769536856,-0.0035426208107736433,0.0035426208107736433,-0.07130984042553191,0.07130984042553191,0.48579577280587793,0.9799839077646992,0.05883217930980855,252,0,False,False,4.858e-01,9.800e-01
det_LT_entropy_shannon_8_coef,Wavelet,-7.6676394070921985,-7.8636419015625,0.14141483333333332,0.1042585,6444.0,0.396001075438834,0.039989579070229556,0.9681669625220369,0.005454339629785134,0.005454339629785134,0.0711436170212766,0.0711436170212766,0.48579577280587793,0.9799839077646992,35.79236447743952,252,0,False,False,4.858e-01,9.800e-01
tqwt_meanValue_dec_32,TQWT,-1.5905663120567376e-20,-2.0605572916666678e-20,-4.566666666666665e-21,-3.964833333333333e-20,6444.0,0.396001075438834,0.05277262049785898,0.9580475213435599,0.009766967911473813,0.009766967911473813,0.0711436170212766,0.0711436170212766,0.48579577280587793,0.9762218645668794,4.792956107832439e-19,252,0,False,True,4.858e-01,9.762e-01
tqwt_stdValue_dec_1,TQWT,0.0015612192198581562,0.0016855730729166667,0.0011838283333333334,0.001089855,5595.0,0.4037816031648154,-0.5433804265475264,0.5881102524888617,-0.0842914435380803,0.0842914435380803,-0.06998005319148937,0.06998005319148937,0.4945338201627706,0.7235684878435549,0.0014704150774605526,252,0,False,False,4.945e-01,7.236e-01
tqwt_TKEO_mean_dec_22,TQWT,0.06484170047872341,0.07042461484375,0.029048499999999998,0.0317635,5596.0,0.40490053051657804,-0.3305883615499039,0.7416732449798485,-0.05163294349791272,0.05163294349791272,-0.06981382978723404,0.06981382978723404,0.4950978844690515,0.8349375452467757,0.10772446600903253,252,0,False,False,4.951e-01,8.349e-01
tqwt_skewnessValue_dec_7,TQWT,-0.00869740421985816,0.019720626041666665,-0.0015447,-0.00014944999999999997,5600.0,0.4093947451589265,-1.3795008533863213,0.16929002528375606,-0.15250327430820976,0.15250327430820976,-0.06914893617021277,0.06914893617021277,0.49897058080958306,0.27735533554114283,0.18601455148778326,252,0,False,False,4.990e-01,2.774e-01
tqwt_kurtosisValue_dec_10,TQWT,13.08563164893617,7.8589375,4.920283333333334,4.749883333333333,6432.0,0.4093947451589265,1.3447999716704166,0.17999656385769142,0.12087384909573227,0.12087384909573227,0.06914893617021277,0.06914893617021277,0.49897058080958306,0.29234863071486816,43.12901570698244,252,0,False,False,4.990e-01,2.923e-01
tqwt_meanValue_dec_6,TQWT,4.072155496453901e-22,2.395104166666665e-22,1.4766666666666659e-22,-3.466666666666669e-22,6420.5,0.4224797521733148,0.1339531904999873,0.8937234736111549,0.021151349315853673,0.021151349315853673,0.0672373670212766,0.0672373670212766,0.5140853942303119,0.9386592907200957,7.897626016840345e-21,251,0,False,True,5.141e-01,9.387e-01
tqwt_medianValue_dec_22,TQWT,-3.2274707446808935e-05,-0.00033218875000000104,-1.2820000000000002e-18,-1.792e-17,6415.5,0.4282445047649083,1.849523616042458,0.06810129784858923,0.3373734221375995,0.3373734221375995,0.06640625,0.06640625,0.5202582675011487,0.12998014208664746,0.0008950049453173759,251,0,False,False,5.203e-01,1.300e-01
tqwt_skewnessValue_dec_23,TQWT,-5.1005622340427e-05,0.0006211369635416672,2.7999999999999986e-19,3.066666666666667e-17,5623.0,0.4358067814107851,-0.4936519733479878,0.623046844857726,-0.09958911748081498,0.09958911748081498,-0.06532579787234043,0.06532579787234043,0.5285914510014683,0.7413468786914714,0.006728684872710859,252,0,False,False,5.286e-01,7.413e-01
tqwt_medianValue_dec_27,TQWT,0.00031228607092198584,-6.984406249999992e-05,6.0841666666666664e-05,3.0500000000000013e-06,6408.0,0.43697699208287566,0.8320642356019468,0.40624576452609107,0.08665686376708101,0.08665686376708101,0.06515957446808511,0.06515957446808511,0.5291573237460909,0.5474853314043377,0.004395307432193136,252,0,False,False,5.292e-01,5.475e-01
tqwt_medianValue_dec_6,TQWT,9.67050195035099e-07,-4.105192708333333e-07,7.883333333302992e-08,-3.089333333333334e-07,6403.5,0.4422651944442447,0.9059466846709643,0.3675778980332871,0.15825580243722873,0.15825580243722873,0.06441156914893617,0.06441156914893617,0.5347000421576721,0.5078688818422713,8.69080043396495e-06,251,0,False,False,5.347e-01,5.079e-01
det_entropy_log_2_coef,Wavelet,-152.08074237588653,-175.77189479166668,-170.48223333333334,-169.39298333333335,6402.0,0.4440361466202978,1.8994871196993062,0.05939291155567235,0.23398471951238037,0.23398471951238037,0.0641622340425532,0.0641622340425532,0.5359794257760255,0.1166148028456021,101.37413518993567,252,0,False,False,5.360e-01,1.166e-01
tqwt_skewnessValue_dec_30,TQWT,-0.007812134042553207,0.024976124635416687,-4.8583333333333336e-17,7.349333333333334e-17,5635.0,0.44996818541077555,-0.8411453108616382,0.4030291253310234,-0.16908802993190453,0.16908802993190453,-0.0633311170212766,0.0633311170212766,0.5419685141755624,0.5460863103584317,0.19366792697456126,252,0,False,False,5.420e-01,5.461e-01
tqwt_TKEO_std_dec_25,TQWT,0.13004742175531916,0.10643636281249999,0.038045333333333334,0.035967933333333334,6396.5,0.45056376461838044,0.8770419860289833,0.3818886728449405,0.10941991023642204,0.10941991023642204,0.06324800531914894,0.06324800531914894,0.5419685141755624,0.5211983339008989,0.21517152950789153,251,0,False,False,5.420e-01,5.212e-01
tqwt_medianValue_dec_30,TQWT,5.5570911347517734e-05,-1.80399458333333e-05,-2.395e-20,-1.0166666666666673e-19,6396.0,0.4511599599386995,1.224981279487128,0.22176956132953005,0.12255168415481502,0.12255168415481502,0.06316489361702128,0.06316489361702128,0.5419685141755624,0.3438571342676425,0.0005991206559692032,252,0,False,False,5.420e-01,3.439e-01
tqwt_TKEO_mean_dec_30,TQWT,0.008222730679078015,0.00574720078125,0.0003164516666666667,0.0003439766666666667,5637.0,0.4523535187076986,0.39411756864798686,0.6938667943005238,0.034959347782861146,0.034959347782861146,-0.06299867021276596,0.06299867021276596,0.5425356396621839,0.7954082763932835,0.07053834519685369,252,0,False,False,5.425e-01,7.954e-01
mean_10th_delta,Delta / Delta-delta,0.0001497377304964539,8.30097916666667e-05,0.00023132833333333337,4.720166666666672e-05,6392.0,0.4559448799669048,0.26837783944496546,0.7889470689495894,0.04023394581679768,0.04023394581679768,0.0625,0.0625,0.5451042126154411,0.8705131141735928,0.0016521593786676463,252,0,False,False,5.451e-01,8.705e-01
tqwt_medianValue_dec_2,TQWT,2.8861395921983417e-07,-2.0741590624999996e-07,-1.7366666666666658e-09,-9.416666666666666e-08,6392.0,0.4559448799669048,1.7872885226547606,0.0759211211452262,0.22199431958982963,0.22199431958982963,0.0625,0.0625,0.5451042126154411,0.14273170775302524,2.235990351654676e-06,252,0,False,False,5.451e-01,1.427e-01
mean_MFCC_12th_coef,MFCC,-0.09823664326241133,-0.14076456145833333,-0.08584883333333333,-0.12734833333333334,6390.0,0.45834800413954957,0.5112118691921782,0.6102167384828537,0.07315183253851576,0.07315183253851576,0.06216755319148936,0.06216755319148936,0.5462404106385758,0.7377539989374695,0.5793492607840585,252,0,False,False,5.462e-01,7.378e-01
tqwt_TKEO_mean_dec_21,TQWT,0.06750478384751774,0.055192631770833334,0.0280735,0.04023383333333333,5642.0,0.45834800413954957,0.9873029364075447,0.3246023978652964,0.10551633320258368,0.10551633320258368,-0.06216755319148936,0.06216755319148936,0.5462404106385758,0.46673231968394435,0.11634433920601023,252,0,False,False,5.462e-01,4.667e-01
tqwt_skewnessValue_dec_16,TQWT,0.00040815540780141823,-0.000413296458333334,1.4481666666666666e-18,-3.5049999999999995e-18,6387.0,0.46196588909260883,0.750757809568739,0.4545925182248283,0.11572905754216228,0.11572905754216228,0.0616688829787234,0.0616688829787234,0.5496809313253826,0.5986927735640472,0.007078873768756404,251,0,False,False,5.497e-01,5.987e-01
VFER_NSR_TKEO,Other,1.228743741134752,1.2356666666666667,1.22915,1.2331666666666665,5658.5,0.4784423151845253,-0.6873003327091189,0.49343445140457753,-0.10267204763403202,0.10267204763403202,-0.0594248670212766,0.0594248670212766,0.5683864471070506,0.6397632887176592,0.06722702716110025,249,0,False,False,5.684e-01,6.398e-01
det_TKEO_mean_1_coef,Other,60.58215809427304,91.99828467114584,0.026063666666666666,0.020201833333333336,6368.0,0.4852461848962042,-0.3977618458972056,0.6919169118789491,-0.07561451961864629,0.07561451961864629,0.05851063829787234,0.05851063829787234,0.5755601435992832,0.7954082763932835,414.051308860597,252,0,False,False,5.756e-01,7.954e-01
tqwt_entropy_shannon_dec_1,TQWT,5.280838349503546,5.9634321875000005,1.87935,1.630701666666667,5665.0,0.48648881131082156,-0.38666496444752235,0.6999371682246128,-0.06449378320028949,0.06449378320028949,-0.05834441489361702,0.05834441489361702,0.5761253324499808,0.7975041674316801,10.545973478739274,252,0,False,False,5.761e-01,7.975e-01
tqwt_meanValue_dec_26,TQWT,-6.971063829787234e-20,-8.036874999999988e-21,-2.1385e-20,-1.6549999999999998e-21,5667.0,0.4889789715462456,-0.4129609476867685,0.6802531368502731,-0.05221448668295148,0.05221448668295148,-0.058011968085106384,0.058011968085106384,0.5772564684240961,0.7859717161846385,1.1767716787642037e-18,249,0,False,True,5.773e-01,7.860e-01
tqwt_TKEO_std_dec_30,TQWT,0.008036284714539009,0.007212238750000001,0.0011833166666666665,0.0008753516666666667,5667.0,0.48897921593902816,0.1754347780878953,0.8608800738899934,0.01686278824823288,0.01686278824823288,-0.058011968085106384,0.058011968085106384,0.5772564684240961,0.9195764425643111,0.048674732864007815,252,0,False,False,5.773e-01,9.196e-01
tqwt_maxValue_dec_30,TQWT,0.1358699485815603,0.14157260677083333,0.09063533333333333,0.09125499999999999,5669.0,0.4914764726373194,-0.261213753816408,0.7942907767349526,-0.03255409692650485,0.03255409692650485,-0.057679521276595744,0.057679521276595744,0.5792951527010411,0.8739838901564304,0.1744959569834778,252,0,False,False,5.793e-01,8.740e-01
tqwt_meanValue_dec_22,TQWT,-3.762758865248228e-20,1.1254010416666665e-19,-1.3083333333333337e-20,-1.6666666666665615e-22,5672.0,0.49523499841810215,-1.2906347856575329,0.2001115284452231,-0.21046947776544983,0.21046947776544983,-0.057180851063829786,0.057180851063829786,0.5828117665264676,0.31795859819483324,7.136519862238269e-19,250,0,False,True,5.828e-01,3.180e-01
tqwt_medianValue_dec_18,TQWT,-3.527391843971426e-05,-7.731869791666524e-05,-2.950000000000007e-19,-2.2755000000000003e-17,6358.0,0.4977494561185739,0.448976170085258,0.6542563609311771,0.0615881400912653,0.0615881400912653,0.056848404255319146,0.056848404255319146,0.5848556109393244,0.7651645154280641,0.0006802083723792346,252,0,False,False,5.849e-01,7.652e-01
tqwt_meanValue_dec_34,TQWT,-1.2136517730496452e-20,-1.5286249999999998e-19,3.926666666666667e-21,-3.383333333333333e-21,6355.5,0.5009012942146629,1.5832899750491174,0.11800729094766334,0.3482470027657493,0.3482470027657493,0.056432845744680854,0.056432845744680854,0.5876408319023814,0.20464846789284027,4.071259557301223e-19,247,0,False,True,5.876e-01,2.046e-01
det_entropy_log_8_coef,Wavelet,15.661550622340428,14.39983215625,12.694000000000003,8.007281666666668,6349.0,0.5091473600892227,0.30187926577640956,0.763336041653623,0.04440872821887767,0.04440872821887767,0.055352393617021274,0.055352393617021274,0.5963844467088714,0.8501475056080257,28.30385753607218,252,0,False,False,5.964e-01,8.501e-01
tqwt_entropy_log_dec_1,TQWT,-1866895.64106578,-1817672.149990625,-1868760.9523333334,-1848681.0498333331,5686.0,0.5129768192355357,-1.6460635800568602,0.10126859599745745,-0.17897006851698222,0.17897006851698222,-0.05485372340425532,0.05485372340425532,0.5999355646424928,0.180459678175564,274780.58555136004,252,0,False,False,5.999e-01,1.805e-01
tqwt_kurtosisValue_dec_30,TQWT,17.568726773049644,21.592319270833336,8.446716666666667,12.008516666666665,5693.0,0.5219702323253911,-1.195211324374681,0.23524685937190887,-0.2009879532454905,0.2009879532454905,-0.053690159574468085,0.053690159574468085,0.6095056129016989,0.3604412163788029,20.016242917862634,252,0,False,False,6.095e-01,3.604e-01
VFER_SNR_SEO,Other,238.15199645390075,269.7246265625,170.24893333333333,201.9794,5694.0,0.5232615921189523,-0.9040948640014206,0.36806986782451845,-0.13585379596807307,0.13585379596807307,-0.05352393617021277,0.05352393617021277,0.6100662283309335,0.5078688818422713,231.88506807905472,252,0,False,False,6.101e-01,5.079e-01
tqwt_minValue_dec_30,TQWT,-0.1364602804964539,-0.14194882812499998,-0.09157499999999999,-0.08632883333333333,6337.0,0.5245545895819048,0.25250029637243715,0.8010007705028372,0.03131768339046094,0.03131768339046094,0.053357712765957445,0.053357712765957445,0.6102447757855829,0.8739838901564304,0.17457345753800785,252,0,False,False,6.102e-01,8.740e-01
det_TKEO_mean_8_coef,Other,4214.462543026596,6943.941204635417,128.68946666666668,99.75183333333334,6336.0,0.5258492216875768,-0.5399084664693548,0.5909556936748306,-0.112064100173341,0.112064100173341,0.05319148936170213,0.05319148936170213,0.6102447757855829,0.7249570663025655,24288.635747088978,252,0,False,False,6.102e-01,7.250e-01
tqwt_skewnessValue_dec_22,TQWT,0.00011089906028369108,0.0004292920156249997,2.966666666666667e-18,-3.173333333333333e-17,6336.0,0.5258492216875768,-0.35487148314948447,0.7229961819809343,-0.03569756752419538,0.03569756752419538,0.05319148936170213,0.05319148936170213,0.6102447757855829,0.8175836524055077,0.008884794798969128,252,0,False,False,6.102e-01,8.176e-01
mean_9th_delta_delta,Delta / Delta-delta,2.1980696808510638e-05,4.393750000000029e-07,1.1251666666666673e-05,3.1083333333333338e-06,6335.0,0.5271454853925743,0.9340405590104514,0.3516704690585371,0.11202348124191945,0.11202348124191945,0.05302526595744681,0.05302526595744681,0.6108064792222125,0.4952363159775654,0.00019175770980680876,252,0,False,False,6.108e-01,4.952e-01
tqwt_medianValue_dec_25,TQWT,0.0005603584751773054,-0.00027614903124999993,0.0,0.0,6326.0,0.5340779771038524,2.4899142518102253,0.014011786219727967,0.32558629866054395,0.32558629866054395,0.05152925531914894,0.05152925531914894,0.6178871365878416,0.03398988141043688,0.0025847932433931435,181,0,False,False,6.179e-01,3.399e-02
det_TKEO_std_1_coef,Other,248.24067118085108,309.5954034782291,0.08510916666666668,0.06571283333333333,6329.0,0.5349571586751589,-0.2531914722076363,0.8007466586103652,-0.04437859463951202,0.04437859463951202,0.0520279255319149,0.0520279255319149,0.6179535842146229,0.8739838901564304,1377.2916541503412,252,0,False,False,6.180e-01,8.740e-01
tqwt_meanValue_dec_31,TQWT,-1.5515372340425534e-20,-1.0332812499999965e-21,-7.166666666666744e-22,4.11666666666667e-21,5705.5,0.538229089682295,-0.27861170286169834,0.7813192530561515,-0.05469950529156436,0.05469950529156436,-0.0516123670212766,0.0516123670212766,0.6207795635599476,0.8640471739679793,2.637798758476914e-19,251,0,False,True,6.208e-01,8.640e-01
tqwt_skewnessValue_dec_33,TQWT,-0.02123712292553191,-0.15258359661458332,-0.022953833333333333,-0.00965305,6322.0,0.5441439740132656,1.4857603952555554,0.13925938646160088,0.17733418153402153,0.17733418153402153,0.05086436170212766,0.05086436170212766,0.6264400757342957,0.23533271599803116,0.7399390928329563,252,0,False,False,6.264e-01,2.353e-01
tqwt_meanValue_dec_30,TQWT,1.052363120567376e-20,-5.0470312499999995e-21,-4.0000000000000115e-22,-4.633333333333333e-21,6321.5,0.5448029382050923,0.5211279842635622,0.603114506336278,0.06702630949961019,0.06702630949961019,0.05078125,0.05078125,0.6264400757342957,0.733265246331781,2.314822788316234e-19,249,0,False,True,6.264e-01,7.333e-01
tqwt_medianValue_dec_5,TQWT,4.6503590425532776e-07,-1.6208135416666665e-06,0.0,0.0,6315.5,0.5480408217853026,1.955533548458633,0.054162603266413104,0.3695531734980256,0.3695531734980256,0.049783909574468085,0.049783909574468085,0.6283155499344772,0.10843433772333583,5.694648480784122e-06,179,0,False,False,6.283e-01,1.084e-01
mean_6th_delta,Delta / Delta-delta,0.00087823695035461,0.0006783403125,0.0008767066666666666,0.00036176000000000003,6319.0,0.548105054198161,0.5671224379948236,0.571804815516965,0.08236013403620086,0.08236013403620086,0.0503656914893617,0.0503656914893617,0.6283155499344772,0.713096552684507,0.002419019153569761,252,0,False,False,6.283e-01,7.131e-01
tqwt_energy_dec_18,TQWT,0.12463065567375886,0.13515927604166666,0.10707266666666668,0.11469133333333334,5715.0,0.5507536664293402,-0.8110687590778858,0.41929698323189857,-0.12547330768540482,0.12547330768540482,-0.05003324468085106,0.05003324468085106,0.6303908023666116,0.5621127120347593,0.08370314679160336,252,0,False,False,6.304e-01,5.621e-01
mean_12th_delta_delta,Delta / Delta-delta,-1.0346175531914896e-05,5.883229166666667e-06,-2.1990000000000005e-05,-7.421666666666664e-06,5725.0,0.5640904193727116,-0.660755093521123,0.5101753693351844,-0.09606284444454502,0.09606284444454502,-0.04837101063829787,0.04837101063829787,0.6446747649973847,0.65358071165257,0.00016842216610555853,252,0,False,False,6.447e-01,6.536e-01
det_entropy_shannon_8_coef,Wavelet,-601712.7085687057,-985871.8094593751,-11636.873433333334,-9354.123800000001,5731.0,0.5721664269719853,0.5160790704469171,0.6074087473057835,0.10713853382411936,0.10713853382411936,-0.04737367021276596,0.04737367021276596,0.6519229592165651,0.7355416714556348,3575285.1071688747,252,0,False,False,6.519e-01,7.355e-01
tqwt_medianValue_dec_32,TQWT,6.044109574468088e-05,-0.00018520882812500002,1.1139999999999988e-05,3.01e-06,6301.0,0.5721664269719853,0.9388562436692695,0.35106280654996885,0.2000817554484352,0.2000817554484352,0.04737367021276596,0.04737367021276596,0.6519229592165651,0.4952363159775654,0.0012275319020599394,252,0,False,False,6.519e-01,4.952e-01
tqwt_meanValue_dec_4,TQWT,2.535028315602836e-22,-1.915994791666667e-22,-1.7549999999999996e-22,4.0999999999999997e-23,6298.0,0.576224855912857,0.6014240019987922,0.5489875391763619,0.09472788056955156,0.09472788056955156,0.046875,0.046875,0.6555538451535075,0.692682264195678,4.684072241903329e-21,251,0,False,True,6.556e-01,6.927e-01
det_TKEO_std_8_coef,Other,9077.801795248228,14376.678347916666,280.99806666666666,207.1734,6295.0,0.5802969613712858,-0.5006673955984462,0.6181475916185925,-0.10291329396472515,0.10291329396472515,0.04637632978723404,0.04637632978723404,0.6587444077988772,0.7411746521973768,51335.860466896396,252,0,False,False,6.587e-01,7.412e-01
tqwt_medianValue_dec_26,TQWT,3.2190469858155437e-05,-0.0002602999021354167,2.296666666666667e-19,1.0068666666666667e-18,6294.5,0.5809768006715718,1.0568779702614157,0.2932706374051565,0.16767746034601153,0.16767746034601153,0.046293218085106384,0.046293218085106384,0.6587444077988772,0.4315841865531853,0.0017420856701271903,250,0,False,False,6.587e-01,4.316e-01
tqwt_stdValue_dec_30,TQWT,0.03026234395390071,0.03293986145833333,0.013898533333333334,0.014329,5738.0,0.5816572962479447,-0.35517773470969805,0.7228851421112766,-0.041364241219211874,0.041364241219211874,-0.046210106382978726,0.046210106382978726,0.6587444077988772,0.8175836524055077,0.0644834012954054,252,0,False,False,6.587e-01,8.176e-01
tqwt_meanValue_dec_13,TQWT,-1.37688368794326e-21,-6.6029687499999976e-21,-1.2796666666666668e-21,-1.0213333333333333e-20,6291.0,0.5857472193580059,0.16945128322408082,0.8659110093585782,0.03388592043716116,0.03388592043716116,0.04571143617021277,0.04571143617021277,0.6623788104619855,0.9223301402799586,1.5362947138834184e-19,252,0,False,True,6.624e-01,9.223e-01
tqwt_skewnessValue_dec_25,TQWT,-0.007627434354609915,-0.03561433572916667,2.3516666666666666e-19,-3.775e-18,5742.0,0.5871134873533919,0.7560878418178397,0.45222217709150325,0.16702540691522816,0.16702540691522816,-0.045545212765957445,0.045545212765957445,0.6629269406753013,0.5966159248645797,0.16733850979797452,252,0,False,False,6.629e-01,5.966e-01
tqwt_skewnessValue_dec_19,TQWT,0.00017375615248226966,-0.0008439319791666665,0.0002731883333333333,9.340666666666666e-05,6282.0,0.5980963677152394,0.5690399441929901,0.5698728868637973,0.0582259791348521,0.0582259791348521,0.0442154255319149,0.0442154255319149,0.6728444372087099,0.711881126818828,0.017414387248792428,252,0,False,False,6.728e-01,7.119e-01
tqwt_meanValue_dec_27,TQWT,1.1569517730496451e-19,-4.108921875000001e-20,4.893333333333333e-21,2.6833333333333343e-21,6281.0,0.5994754881414741,0.996265969855576,0.3200851342906637,0.09460187719807645,0.09460187719807645,0.04404920212765957,0.04404920212765957,0.6728444372087099,0.4611188141505347,1.6521278480075777e-18,250,0,False,True,6.728e-01,4.611e-01
